pair_id,role,is_pair,designated_target,scored_target,phase_bin,source_terminal_index,donor_terminal_index,relation_value,relation_velocity,target,mu_temporal,mu_cross,temporal_residual,cross_residual,disagreement,temporal_residual_tail,temporal_residual_reliability_feature,temporal_residual_reliability_stratum,cross_residual_tail,cross_residual_reliability_feature,cross_residual_reliability_stratum,disagreement_tail,disagreement_reliability_feature,disagreement_reliability_stratum,temporal_residual_tail_exceeds,cross_residual_tail_exceeds,disagreement_tail_exceeds,source_selection_block
target_1_phase_1_pair_03,target_omission_break,True,1,1,1,1164,204,0.6087614297866821,0.025962427258491516,-2.066732168197632,-0.4302203953266144,0.6108761429786682,2.6781707827454406,7.169586268080398,1.0838820020712427,4.00277736869661,0.6236831000496834,0.0,5.241747015059643,0.7769324485225648,2.0,2.2335922215070942,0.9962954576102669,1.0,True,True,False,3
target_1_phase_1_pair_03,target_spike,True,1,1,1,1164,204,0.6087614297866821,0.025962427258491516,3.736859083175659,-0.291186660528183,0.6108761429786682,16.225152513370638,9.771769342402624,0.81371730147064,5.298317366548036,0.6860784712098182,1.0,5.241747015059643,0.7769324485225648,2.0,2.108429078553088,1.0364978042547264,1.0,True,True,False,3
target_1_phase_1_drift_00,normal_relation_drift_control,False,1,1,1,992,-1,5.144754454812321e-15,0.03272492438554764,-0.8457714319229126,-0.8873686790466309,-1.0922836065292358,0.0017303309682716872,0.0607682522291384,0.04199012750520126,0.08080403241529611,0.5719354385001435,0.0,0.6931471805599453,0.6760179537946658,0.0,0.3364722366212129,0.885500095801846,0.0,False,False,False,-1
target_1_phase_1_drift_01,normal_relation_drift_control,False,1,1,1,224,-1,2.3886801333439364e-15,0.03272492438554764,-0.7199955582618713,-1.0799076557159424,-0.17479977011680603,0.12953671789378873,0.29723844741111893,0.8192202845737393,0.4942963218147801,0.70905398009406,1.0,1.936941479072553,0.7416036627552823,1.0,2.108429078553088,1.0260280402110256,1.0,False,False,False,-1
target_1_phase_1_drift_02,normal_relation_drift_control,False,1,1,1,1376,-1,5.63461308996727e-15,0.03272492438554764,-1.4700188636779785,-1.529082179069519,-1.4760056734085083,0.003488475225040588,3.584189074956612e-05,0.0028171154531833054,0.0907543632684642,0.6137189265547693,0.0,-0.0,0.7382168046910491,1.0,0.08183001824763224,0.9600077976453113,0.0,False,False,False,-1
target_1_phase_1_drift_03,normal_relation_drift_control,False,1,1,1,799,-1,0.03271908313035965,0.03270740061998367,-0.8567206859588623,-1.380727767944336,-1.0143492221832275,0.2745834219709309,0.024846755432236023,0.1342332387940246,0.8080771472339223,0.8553164783329975,2.0,0.38193461069797024,0.7852139049825021,2.0,0.49561620510246185,1.161088779846671,2.0,False,False,False,-1
target_1_phase_2_pair_00,coherent_control,True,1,1,2,234,810,-0.3214394748210907,0.030988216400146484,-1.5506036281585693,-1.1688389778137207,-1.8210630416870117,0.14574424825292454,0.073148294366149,0.4253962294953908,0.6441396014532507,0.5839167318662316,0.0,0.7709248816026296,0.6986504572914359,0.0,1.2039728043259361,0.9105334761703565,0.0,False,False,False,0
target_1_phase_2_pair_00,unsupported_target_break,True,1,1,2,234,810,-0.3214394748210907,0.030988216400146484,-1.5506036281585693,-1.1688389778137207,1.9256503582000732,0.14574424825292454,12.084341777674354,9.575864250703091,0.6441396014532507,0.5839167318662316,0.0,4.709530201312334,0.7347364303622088,1.0,5.634789603169249,0.9385075236004992,0.0,False,True,True,0
target_1_phase_2_pair_00,target_omission_break,True,1,1,2,234,810,-0.3214394748210907,0.030988216400146484,2.3916234970092773,1.5366971492767334,-1.8210630416870117,0.7308990600473066,17.74672787331292,11.274553500020886,1.6094379124341003,0.9103195215315444,2.0,5.683579767338681,0.6986504572914359,0.0,5.159055299214529,1.1475164890993734,2.0,False,False,True,0
target_1_phase_2_pair_00,target_spike,True,1,1,2,234,810,-0.3214394748210907,0.030988216400146484,-4.670019149780273,-1.1688389778137207,-1.8210630416870117,12.25826259657174,8.116550905841905,0.4253962294953908,5.389071729816501,0.5839167318662316,0.0,5.683579767338681,0.6986504572914359,0.0,1.2039728043259361,0.9105334761703565,0.0,True,False,False,0
target_1_phase_2_pair_01,coherent_control,True,1,1,2,631,1015,-0.6835923194885254,0.023884745314717293,1.8477388620376587,1.416409969329834,2.21222186088562,0.18604461368455816,0.13284785644920305,0.6333165667415983,0.6109090823229733,0.8985420402837959,2.0,1.1541821398229204,0.7195665810737203,1.0,1.4701758451005928,1.1511532750921962,2.0,False,False,False,1
target_1_phase_2_pair_01,unsupported_target_break,True,1,1,2,631,1015,-0.6835923194885254,0.023884745314717293,1.8477388620376587,1.416409969329834,-2.266364812850952,0.18604461368455816,16.925849047731973,13.562830096266737,0.6109090823229733,0.8985420402837959,2.0,5.241747015059643,0.8483982678117007,2.0,5.159055299214529,1.2357821082145755,2.0,False,True,True,1
target_1_phase_2_pair_01,target_omission_break,True,1,1,2,631,1015,-0.6835923194885254,0.023884745314717293,-2.8674299716949463,-1.420676827430725,2.21222186088562,2.0930946604384104,25.802862740239107,13.197952879570622,3.5553480614894135,0.9168278023992233,2.0,4.709530201312334,0.7195665810737203,1.0,5.159055299214529,1.165482425371705,2.0,False,True,True,1
target_1_phase_2_pair_01,target_spike,True,1,1,2,631,1015,-0.6835923194885254,0.023884745314717293,4.967154026031494,1.416409969329834,2.21222186088562,12.607783356202162,7.589651234555333,0.6333165667415983,5.1647859739235145,0.8985420402837959,2.0,4.709530201312334,0.7195665810737203,1.0,1.4701758451005928,1.1511532750921962,2.0,True,True,False,1
target_1_phase_2_pair_02,coherent_control,True,1,1,2,807,231,-0.22707626223564148,0.031870048493146896,1.9556190967559814,0.8024358153343201,1.7433454990386963,1.3298316805504307,0.04506008028783981,0.8853110328886693,2.456735772821304,0.8989842782441226,2.0,0.5689181805977361,0.7826527156479858,2.0,2.268683541318364,1.1919387592662944,2.0,False,False,False,2
target_1_phase_2_pair_02,unsupported_target_break,True,1,1,2,807,231,-0.22707626223564148,0.031870048493146896,1.9556190967559814,0.8024358153343201,-2.355921983718872,1.3298316805504307,18.589386488622267,9.975223986840124,2.456735772821304,0.8989842782441226,2.0,4.709530201312334,0.7175379516054448,1.0,5.159055299214529,1.150231909018457,2.0,False,True,True,2
target_1_phase_2_pair_02,target_omission_break,True,1,1,2,807,231,-0.22707626223564148,0.031870048493146896,-2.9148175716400146,-1.684869647026062,1.7433454990386963,1.5127718972621693,21.698483193034917,11.752659087707812,3.086486636822455,0.6460406968458237,0.0,5.241747015059643,0.7826527156479858,2.0,4.941642422609305,1.0148467151704264,1.0,True,True,True,2
target_1_phase_2_pair_02,target_spike,True,1,1,2,807,231,-0.22707626223564148,0.031870048493146896,5.0750346183776855,0.8024358153343201,1.7433454990386963,18.2551005317676,11.10015238792181,0.8853110328886693,5.1647859739235145,0.8989842782441226,2.0,5.241747015059643,0.7826527156479858,2.0,2.268683541318364,1.1919387592662944,2.0,True,True,False,2
target_1_phase_2_pair_03,coherent_control,True,1,1,2,1391,1199,-0.4713967442512512,0.028860805556178093,1.8220211267471313,0.9151396155357361,1.509315848350525,0.822434075377064,0.09778459113709914,0.3530453956419741,1.584745299843729,0.735615753455408,1.0,0.9299895762323169,0.663291932898021,0.0,1.252762968495368,0.9904982205836417,1.0,False,False,False,3
target_1_phase_2_pair_03,unsupported_target_break,True,1,1,2,1391,1199,-0.4713967442512512,0.028860805556178093,1.8220211267471313,0.9151396155357361,-1.1853561401367188,0.822434075377064,9.044318025369776,4.412082419597997,1.584745299843729,0.735615753455408,1.0,5.241747015059643,0.7886352198901126,2.0,5.159055299214529,1.0784600348565976,2.0,False,True,True,3
