level,descriptor,target,removed_item,removed_group,n,full_rho,loo_rho,absolute_shift,sign_flip
task,trend_over_residual_energy,delta_auc_pr,ASD_dataset_12,ASD,23,0.10375494071146245,0.12704686617730096,0.02329192546583851,False
task,trend_over_residual_energy,delta_auc_pr,CICIDS,CICIDS,23,0.10375494071146245,0.09655561829474874,0.007199322416713713,False
task,trend_over_residual_energy,delta_auc_pr,Creditcard,Creditcard,23,0.10375494071146245,0.13721061547148505,0.033455674760022605,False
task,trend_over_residual_energy,delta_auc_pr,SMAP,SMAP,23,0.10375494071146245,0.012987012987012988,0.09076792772444946,False
task,trend_over_residual_energy,delta_auc_pr,SMD,SMD,23,0.10375494071146245,0.12817617165443254,0.024421230942970093,False
task,trend_over_residual_energy,delta_auc_pr,SWAT,SWAT,23,0.10375494071146245,0.20158102766798422,0.09782608695652177,False
task,trend_over_residual_energy,delta_auc_roc,PSM,PSM,23,0.3112648221343874,0.36194240542066636,0.05067758328627897,False
task,trend_over_residual_energy,delta_auc_roc,Genesis,Genesis,23,0.3112648221343874,0.2874082439299831,0.02385657820440429,False
task,trend_over_residual_energy,delta_auc_roc,GECCO,GECCO,23,0.3112648221343874,0.3382269904009035,0.026962168266516096,False
task,trend_over_residual_energy,delta_auc_roc,CalIt2,CalIt2,23,0.3112648221343874,0.34048560135516664,0.02922077922077926,False
task,trend_over_residual_energy,delta_auc_roc,NYC,NYC,23,0.3112648221343874,0.2749858836815359,0.03627893845285146,False
task,trend_over_residual_energy,delta_auc_roc,MSL,MSL,23,0.3112648221343874,0.2670807453416149,0.044184076792772475,False
task,trend_over_residual_energy,delta_auc_roc,ASD_dataset_1,ASD,23,0.3112648221343874,0.32128740824393004,0.010022586109542653,False
task,trend_over_residual_energy,delta_auc_roc,ASD_dataset_2,ASD,23,0.3112648221343874,0.30660643704121965,0.004658385093167738,False
task,trend_over_residual_energy,delta_auc_roc,ASD_dataset_3,ASD,23,0.3112648221343874,0.2614342179559571,0.04983060417843027,False
task,trend_over_residual_energy,delta_auc_roc,ASD_dataset_4,ASD,23,0.3112648221343874,0.24223602484472054,0.06902879728966685,False
task,trend_over_residual_energy,delta_auc_roc,ASD_dataset_5,ASD,23,0.3112648221343874,0.32128740824393004,0.010022586109542653,False
task,trend_over_residual_energy,delta_auc_roc,ASD_dataset_6,ASD,23,0.3112648221343874,0.33032185206098247,0.01905702992659508,False
task,trend_over_residual_energy,delta_auc_roc,ASD_dataset_7,ASD,23,0.3112648221343874,0.3562958780350085,0.04503105590062112,False
task,trend_over_residual_energy,delta_auc_roc,ASD_dataset_8,ASD,23,0.3112648221343874,0.32919254658385094,0.017927724449463556,False
task,trend_over_residual_energy,delta_auc_roc,ASD_dataset_9,ASD,23,0.3112648221343874,0.33709768492377196,0.02583286278938457,False
task,trend_over_residual_energy,delta_auc_roc,ASD_dataset_10,ASD,23,0.3112648221343874,0.3167701863354037,0.005505364201016327,False
task,trend_over_residual_energy,delta_auc_roc,ASD_dataset_11,ASD,23,0.3112648221343874,0.34048560135516664,0.02922077922077926,False
task,trend_over_residual_energy,delta_auc_roc,ASD_dataset_12,ASD,23,0.3112648221343874,0.31789949181253535,0.006634669678147964,False
task,trend_over_residual_energy,delta_auc_roc,CICIDS,CICIDS,23,0.3112648221343874,0.22868435911914178,0.0825804630152456,False
task,trend_over_residual_energy,delta_auc_roc,Creditcard,Creditcard,23,0.3112648221343874,0.27272727272727276,0.038537549407114624,False
task,trend_over_residual_energy,delta_auc_roc,SMAP,SMAP,23,0.3112648221343874,0.22190852625635235,0.08935629587803504,False
task,trend_over_residual_energy,delta_auc_roc,SMD,SMD,23,0.3112648221343874,0.36984754376058726,0.058582721626199874,False
task,trend_over_residual_energy,delta_auc_roc,SWAT,SWAT,23,0.3112648221343874,0.39920948616600793,0.08794466403162055,False
paper,channel_count,delta_auc_pr,PSM,PSM,12,-0.15061319069274445,-0.16363636363636366,0.01302317294361921,False
paper,channel_count,delta_auc_pr,Genesis,Genesis,12,-0.15061319069274445,-0.06833730713673078,0.08227588355601367,False
paper,channel_count,delta_auc_pr,GECCO,GECCO,12,-0.15061319069274445,-0.2779050490227052,0.12729185832996073,False
paper,channel_count,delta_auc_pr,CalIt2,CalIt2,12,-0.15061319069274445,0.041002384282038465,0.19161557497478293,True
paper,channel_count,delta_auc_pr,NYC,NYC,12,-0.15061319069274445,-0.34168653568365387,0.19107334499090942,False
paper,channel_count,delta_auc_pr,MSL,MSL,12,-0.15061319069274445,-0.23234684426488467,0.08173365357214021,False
paper,channel_count,delta_auc_pr,ASD,ASD,12,-0.15061319069274445,-0.06833730713673078,0.08227588355601367,False
paper,channel_count,delta_auc_pr,CICIDS,CICIDS,12,-0.15061319069274445,-0.18678863950706415,0.036175448814319694,False
paper,channel_count,delta_auc_pr,Creditcard,Creditcard,12,-0.15061319069274445,-0.15945371665237182,0.008840525959627366,False
paper,channel_count,delta_auc_pr,SMAP,SMAP,12,-0.15061319069274445,-0.16363636363636366,0.01302317294361921,False
paper,channel_count,delta_auc_pr,SMD,SMD,12,-0.15061319069274445,-0.15945371665237182,0.008840525959627366,False
paper,channel_count,delta_auc_pr,SWAT,SWAT,12,-0.15061319069274445,-0.013667461427346159,0.1369457292653983,False
paper,channel_count,delta_auc_roc,PSM,PSM,12,-0.6164632921377448,-0.5818181818181819,0.034645110319562855,False
paper,channel_count,delta_auc_roc,Genesis,Genesis,12,-0.6164632921377448,-0.6195915847063591,0.003128292568614355,False
paper,channel_count,delta_auc_roc,GECCO,GECCO,12,-0.6164632921377448,-0.601368302803231,0.015094989334513809,False
paper,channel_count,delta_auc_roc,CalIt2,CalIt2,12,-0.6164632921377448,-0.5649217389969744,0.05154155314077036,False
paper,channel_count,delta_auc_roc,NYC,NYC,12,-0.6164632921377448,-0.7517103785040387,0.1352470863662939,False
paper,channel_count,delta_auc_roc,MSL,MSL,12,-0.6164632921377448,-0.6788172508915258,0.062353958753781025,False
paper,channel_count,delta_auc_roc,ASD,ASD,12,-0.6164632921377448,-0.6195915847063591,0.003128292568614355,False
paper,channel_count,delta_auc_roc,CICIDS,CICIDS,12,-0.6164632921377448,-0.5011402523360258,0.11532303980171899,False
paper,channel_count,delta_auc_roc,Creditcard,Creditcard,12,-0.6164632921377448,-0.6332590461337052,0.01679575399596045,False
paper,channel_count,delta_auc_roc,SMAP,SMAP,12,-0.6164632921377448,-0.6363636363636364,0.019900344225891597,False
paper,channel_count,delta_auc_roc,SMD,SMD,12,-0.6164632921377448,-0.5785892004243207,0.03787409171342404,False
paper,channel_count,delta_auc_roc,SWAT,SWAT,12,-0.6164632921377448,-0.5785892004243207,0.03787409171342404,False
paper,mean_drift,delta_auc_pr,PSM,PSM,12,0.30069930069930073,0.3727272727272728,0.07202797202797206,False
paper,mean_drift,delta_auc_pr,Genesis,Genesis,12,0.30069930069930073,0.09090909090909091,0.20979020979020982,False
paper,mean_drift,delta_auc_pr,GECCO,GECCO,12,0.30069930069930073,0.3454545454545455,0.04475524475524478,False
paper,mean_drift,delta_auc_pr,CalIt2,CalIt2,12,0.30069930069930073,0.14545454545454548,0.15524475524475526,False
paper,mean_drift,delta_auc_pr,NYC,NYC,12,0.30069930069930073,0.3727272727272728,0.07202797202797206,False
paper,mean_drift,delta_auc_pr,MSL,MSL,12,0.30069930069930073,0.4272727272727273,0.12657342657342657,False
paper,mean_drift,delta_auc_pr,ASD,ASD,12,0.30069930069930073,0.09090909090909091,0.20979020979020982,False
paper,mean_drift,delta_auc_pr,CICIDS,CICIDS,12,0.30069930069930073,0.3727272727272728,0.07202797202797206,False
paper,mean_drift,delta_auc_pr,Creditcard,Creditcard,12,0.30069930069930073,0.38181818181818183,0.0811188811188811,False
paper,mean_drift,delta_auc_pr,SMAP,SMAP,12,0.30069930069930073,0.2545454545454546,0.046153846153846156,False
paper,mean_drift,delta_auc_pr,SMD,SMD,12,0.30069930069930073,0.3727272727272728,0.07202797202797206,False
paper,mean_drift,delta_auc_pr,SWAT,SWAT,12,0.30069930069930073,0.3454545454545455,0.04475524475524478,False
paper,mean_drift,delta_auc_roc,PSM,PSM,12,0.7062937062937064,0.6545454545454547,0.051748251748251706,False
paper,mean_drift,delta_auc_roc,Genesis,Genesis,12,0.7062937062937064,0.6272727272727273,0.07902097902097904,False
paper,mean_drift,delta_auc_roc,GECCO,GECCO,12,0.7062937062937064,0.6727272727272727,0.03356643356643363,False
paper,mean_drift,delta_auc_roc,CalIt2,CalIt2,12,0.7062937062937064,0.6363636363636364,0.06993006993007,False
paper,mean_drift,delta_auc_roc,NYC,NYC,12,0.7062937062937064,0.7454545454545456,0.039160839160839234,False
paper,mean_drift,delta_auc_roc,MSL,MSL,12,0.7062937062937064,0.8181818181818182,0.11188811188811187,False
paper,mean_drift,delta_auc_roc,ASD,ASD,12,0.7062937062937064,0.6272727272727273,0.07902097902097904,False
paper,mean_drift,delta_auc_roc,CICIDS,CICIDS,12,0.7062937062937064,0.7272727272727273,0.020979020979020935,False
paper,mean_drift,delta_auc_roc,Creditcard,Creditcard,12,0.7062937062937064,0.7818181818181819,0.0755244755244755,False
paper,mean_drift,delta_auc_roc,SMAP,SMAP,12,0.7062937062937064,0.690909090909091,0.01538461538461533,False
paper,mean_drift,delta_auc_roc,SMD,SMD,12,0.7062937062937064,0.7181818181818183,0.011888111888111896,False
paper,mean_drift,delta_auc_roc,SWAT,SWAT,12,0.7062937062937064,0.7181818181818183,0.011888111888111896,False
paper,variance_drift,delta_auc_pr,PSM,PSM,12,0.22377622377622378,0.19090909090909092,0.03286713286713286,False
paper,variance_drift,delta_auc_pr,Genesis,Genesis,12,0.22377622377622378,-0.009090909090909092,0.23286713286713287,True
paper,variance_drift,delta_auc_pr,GECCO,GECCO,12,0.22377622377622378,0.28181818181818186,0.05804195804195808,False
paper,variance_drift,delta_auc_pr,CalIt2,CalIt2,12,0.22377622377622378,0.21818181818181823,0.005594405594405549,False
paper,variance_drift,delta_auc_pr,NYC,NYC,12,0.22377622377622378,0.23636363636363636,0.012587412587412583,False
paper,variance_drift,delta_auc_pr,MSL,MSL,12,0.22377622377622378,0.29090909090909095,0.06713286713286717,False
paper,variance_drift,delta_auc_pr,ASD,ASD,12,0.22377622377622378,-0.009090909090909092,0.23286713286713287,True
paper,variance_drift,delta_auc_pr,CICIDS,CICIDS,12,0.22377622377622378,0.22727272727272727,0.003496503496503489,False
paper,variance_drift,delta_auc_pr,Creditcard,Creditcard,12,0.22377622377622378,0.29090909090909095,0.06713286713286717,False
paper,variance_drift,delta_auc_pr,SMAP,SMAP,12,0.22377622377622378,0.3090909090909091,0.0853146853146853,False
paper,variance_drift,delta_auc_pr,SMD,SMD,12,0.22377622377622378,0.3090909090909091,0.0853146853146853,False
paper,variance_drift,delta_auc_pr,SWAT,SWAT,12,0.22377622377622378,0.33636363636363636,0.11258741258741259,False
paper,variance_drift,delta_auc_roc,PSM,PSM,12,0.15384615384615385,0.17272727272727276,0.018881118881118902,False
paper,variance_drift,delta_auc_roc,Genesis,Genesis,12,0.15384615384615385,-0.09090909090909091,0.24475524475524477,True
paper,variance_drift,delta_auc_roc,GECCO,GECCO,12,0.15384615384615385,0.1272727272727273,0.026573426573426567,False
paper,variance_drift,delta_auc_roc,CalIt2,CalIt2,12,0.15384615384615385,0.1272727272727273,0.026573426573426567,False
paper,variance_drift,delta_auc_roc,NYC,NYC,12,0.15384615384615385,0.17272727272727276,0.018881118881118902,False
paper,variance_drift,delta_auc_roc,MSL,MSL,12,0.15384615384615385,0.17272727272727276,0.018881118881118902,False
paper,variance_drift,delta_auc_roc,ASD,ASD,12,0.15384615384615385,-0.09090909090909091,0.24475524475524477,True
paper,variance_drift,delta_auc_roc,CICIDS,CICIDS,12,0.15384615384615385,0.3090909090909091,0.15524475524475523,False
paper,variance_drift,delta_auc_roc,Creditcard,Creditcard,12,0.15384615384615385,0.17272727272727276,0.018881118881118902,False
paper,variance_drift,delta_auc_roc,SMAP,SMAP,12,0.15384615384615385,0.3090909090909091,0.15524475524475523,False
paper,variance_drift,delta_auc_roc,SMD,SMD,12,0.15384615384615385,0.11818181818181818,0.035664335664335675,False
paper,variance_drift,delta_auc_roc,SWAT,SWAT,12,0.15384615384615385,0.3090909090909091,0.15524475524475523,False
paper,low_frequency_energy_ratio_mean,delta_auc_pr,PSM,PSM,12,-0.1958041958041958,-0.14545454545454548,0.05034965034965033,False
paper,low_frequency_energy_ratio_mean,delta_auc_pr,Genesis,Genesis,12,-0.1958041958041958,-0.20000000000000004,0.004195804195804231,False
paper,low_frequency_energy_ratio_mean,delta_auc_pr,GECCO,GECCO,12,-0.1958041958041958,-0.14545454545454548,0.05034965034965033,False
paper,low_frequency_energy_ratio_mean,delta_auc_pr,CalIt2,CalIt2,12,-0.1958041958041958,-0.23636363636363636,0.04055944055944055,False
paper,low_frequency_energy_ratio_mean,delta_auc_pr,NYC,NYC,12,-0.1958041958041958,0.009090909090909092,0.2048951048951049,True
paper,low_frequency_energy_ratio_mean,delta_auc_pr,MSL,MSL,12,-0.1958041958041958,-0.14545454545454548,0.05034965034965033,False
paper,low_frequency_energy_ratio_mean,delta_auc_pr,ASD,ASD,12,-0.1958041958041958,-0.41818181818181827,0.22237762237762246,False
paper,low_frequency_energy_ratio_mean,delta_auc_pr,CICIDS,CICIDS,12,-0.1958041958041958,-0.20000000000000004,0.004195804195804231,False
paper,low_frequency_energy_ratio_mean,delta_auc_pr,Creditcard,Creditcard,12,-0.1958041958041958,-0.19090909090909092,0.00489510489510489,False
paper,low_frequency_energy_ratio_mean,delta_auc_pr,SMAP,SMAP,12,-0.1958041958041958,-0.33636363636363636,0.14055944055944056,False
paper,low_frequency_energy_ratio_mean,delta_auc_pr,SMD,SMD,12,-0.1958041958041958,-0.20000000000000004,0.004195804195804231,False
paper,low_frequency_energy_ratio_mean,delta_auc_pr,SWAT,SWAT,12,-0.1958041958041958,-0.11818181818181818,0.07762237762237763,False
paper,low_frequency_energy_ratio_mean,delta_auc_roc,PSM,PSM,12,0.41958041958041964,0.3727272727272728,0.04685314685314684,False
paper,low_frequency_energy_ratio_mean,delta_auc_roc,Genesis,Genesis,12,0.41958041958041964,0.43636363636363645,0.016783216783216814,False
paper,low_frequency_energy_ratio_mean,delta_auc_roc,GECCO,GECCO,12,0.41958041958041964,0.3727272727272728,0.04685314685314684,False
paper,low_frequency_energy_ratio_mean,delta_auc_roc,CalIt2,CalIt2,12,0.41958041958041964,0.43636363636363645,0.016783216783216814,False
paper,low_frequency_energy_ratio_mean,delta_auc_roc,NYC,NYC,12,0.41958041958041964,0.5818181818181819,0.16223776223776226,False
paper,low_frequency_energy_ratio_mean,delta_auc_roc,MSL,MSL,12,0.41958041958041964,0.5,0.08041958041958036,False
paper,low_frequency_energy_ratio_mean,delta_auc_roc,ASD,ASD,12,0.41958041958041964,0.3090909090909091,0.11048951048951056,False
paper,low_frequency_energy_ratio_mean,delta_auc_roc,CICIDS,CICIDS,12,0.41958041958041964,0.3545454545454546,0.06503496503496503,False
paper,low_frequency_energy_ratio_mean,delta_auc_roc,Creditcard,Creditcard,12,0.41958041958041964,0.46363636363636374,0.044055944055944096,False
paper,low_frequency_energy_ratio_mean,delta_auc_roc,SMAP,SMAP,12,0.41958041958041964,0.3181818181818182,0.10139860139860146,False
paper,low_frequency_energy_ratio_mean,delta_auc_roc,SMD,SMD,12,0.41958041958041964,0.36363636363636365,0.05594405594405599,False
paper,low_frequency_energy_ratio_mean,delta_auc_roc,SWAT,SWAT,12,0.41958041958041964,0.48181818181818187,0.06223776223776223,False
paper,spectral_entropy,delta_auc_pr,PSM,PSM,12,0.18181818181818185,0.19090909090909092,0.009090909090909066,False
paper,spectral_entropy,delta_auc_pr,Genesis,Genesis,12,0.18181818181818185,0.22727272727272727,0.045454545454545414,False
paper,spectral_entropy,delta_auc_pr,GECCO,GECCO,12,0.18181818181818185,0.19090909090909092,0.009090909090909066,False
paper,spectral_entropy,delta_auc_pr,CalIt2,CalIt2,12,0.18181818181818185,0.11818181818181818,0.06363636363636367,False
paper,spectral_entropy,delta_auc_pr,NYC,NYC,12,0.18181818181818185,0.10000000000000002,0.08181818181818183,False
paper,spectral_entropy,delta_auc_pr,MSL,MSL,12,0.18181818181818185,0.38181818181818183,0.19999999999999998,False
paper,spectral_entropy,delta_auc_pr,ASD,ASD,12,0.18181818181818185,0.3090909090909091,0.12727272727272723,False
paper,spectral_entropy,delta_auc_pr,CICIDS,CICIDS,12,0.18181818181818185,0.21818181818181823,0.036363636363636376,False
paper,spectral_entropy,delta_auc_pr,Creditcard,Creditcard,12,0.18181818181818185,0.18181818181818182,2.7755575615628914e-17,False
paper,spectral_entropy,delta_auc_pr,SMAP,SMAP,12,0.18181818181818185,0.02727272727272728,0.15454545454545457,False
paper,spectral_entropy,delta_auc_pr,SMD,SMD,12,0.18181818181818185,0.21818181818181823,0.036363636363636376,False
paper,spectral_entropy,delta_auc_pr,SWAT,SWAT,12,0.18181818181818185,0.009090909090909092,0.17272727272727276,False
paper,spectral_entropy,delta_auc_roc,PSM,PSM,12,0.04195804195804196,0.009090909090909092,0.032867132867132866,False
paper,spectral_entropy,delta_auc_roc,Genesis,Genesis,12,0.04195804195804196,0.08181818181818183,0.03986013986013987,False
paper,spectral_entropy,delta_auc_roc,GECCO,GECCO,12,0.04195804195804196,0.009090909090909092,0.032867132867132866,False
paper,spectral_entropy,delta_auc_roc,CalIt2,CalIt2,12,0.04195804195804196,0.0,0.04195804195804196,True
paper,spectral_entropy,delta_auc_roc,NYC,NYC,12,0.04195804195804196,-0.018181818181818184,0.06013986013986014,True
paper,spectral_entropy,delta_auc_roc,MSL,MSL,12,0.04195804195804196,0.06363636363636364,0.021678321678321684,False
paper,spectral_entropy,delta_auc_roc,ASD,ASD,12,0.04195804195804196,0.13636363636363638,0.09440559440559443,False
paper,spectral_entropy,delta_auc_roc,CICIDS,CICIDS,12,0.04195804195804196,0.3090909090909091,0.2671328671328671,False
paper,spectral_entropy,delta_auc_roc,Creditcard,Creditcard,12,0.04195804195804196,0.06363636363636364,0.021678321678321684,False
paper,spectral_entropy,delta_auc_roc,SMAP,SMAP,12,0.04195804195804196,-0.10000000000000002,0.14195804195804199,True
paper,spectral_entropy,delta_auc_roc,SMD,SMD,12,0.04195804195804196,0.03636363636363637,0.005594405594405591,False
paper,spectral_entropy,delta_auc_roc,SWAT,SWAT,12,0.04195804195804196,-0.10000000000000002,0.14195804195804199,True
paper,periodicity_top3_ratio,delta_auc_pr,PSM,PSM,12,-0.013986013986013986,0.06363636363636364,0.07762237762237763,True
paper,periodicity_top3_ratio,delta_auc_pr,Genesis,Genesis,12,-0.013986013986013986,-0.06363636363636364,0.04965034965034966,False
paper,periodicity_top3_ratio,delta_auc_pr,GECCO,GECCO,12,-0.013986013986013986,0.06363636363636364,0.07762237762237763,True
paper,periodicity_top3_ratio,delta_auc_pr,CalIt2,CalIt2,12,-0.013986013986013986,-0.09090909090909091,0.07692307692307693,False
paper,periodicity_top3_ratio,delta_auc_pr,NYC,NYC,12,-0.013986013986013986,0.21818181818181823,0.2321678321678322,True
paper,periodicity_top3_ratio,delta_auc_pr,MSL,MSL,12,-0.013986013986013986,0.07272727272727274,0.08671328671328672,True
paper,periodicity_top3_ratio,delta_auc_pr,ASD,ASD,12,-0.013986013986013986,-0.19090909090909092,0.17692307692307693,False
paper,periodicity_top3_ratio,delta_auc_pr,CICIDS,CICIDS,12,-0.013986013986013986,0.009090909090909092,0.023076923076923078,True
paper,periodicity_top3_ratio,delta_auc_pr,Creditcard,Creditcard,12,-0.013986013986013986,0.02727272727272728,0.041258741258741266,True
paper,periodicity_top3_ratio,delta_auc_pr,SMAP,SMAP,12,-0.013986013986013986,-0.1272727272727273,0.1132867132867133,False
paper,periodicity_top3_ratio,delta_auc_pr,SMD,SMD,12,-0.013986013986013986,-0.03636363636363637,0.022377622377622385,False
paper,periodicity_top3_ratio,delta_auc_pr,SWAT,SWAT,12,-0.013986013986013986,-0.11818181818181818,0.1041958041958042,False
paper,periodicity_top3_ratio,delta_auc_roc,PSM,PSM,12,0.5314685314685316,0.5,0.03146853146853157,False
paper,periodicity_top3_ratio,delta_auc_roc,Genesis,Genesis,12,0.5314685314685316,0.5090909090909091,0.02237762237762242,False
paper,periodicity_top3_ratio,delta_auc_roc,GECCO,GECCO,12,0.5314685314685316,0.5,0.03146853146853157,False
paper,periodicity_top3_ratio,delta_auc_roc,CalIt2,CalIt2,12,0.5314685314685316,0.5090909090909091,0.02237762237762242,False
paper,periodicity_top3_ratio,delta_auc_roc,NYC,NYC,12,0.5314685314685316,0.7090909090909092,0.17762237762237765,False
paper,periodicity_top3_ratio,delta_auc_roc,MSL,MSL,12,0.5314685314685316,0.6272727272727273,0.09580419580419575,False
paper,periodicity_top3_ratio,delta_auc_roc,ASD,ASD,12,0.5314685314685316,0.45454545454545453,0.07692307692307704,False
paper,periodicity_top3_ratio,delta_auc_roc,CICIDS,CICIDS,12,0.5314685314685316,0.5,0.03146853146853157,False
paper,periodicity_top3_ratio,delta_auc_roc,Creditcard,Creditcard,12,0.5314685314685316,0.5909090909090909,0.05944055944055937,False
paper,periodicity_top3_ratio,delta_auc_roc,SMAP,SMAP,12,0.5314685314685316,0.46363636363636374,0.06783216783216783,False
paper,periodicity_top3_ratio,delta_auc_roc,SMD,SMD,12,0.5314685314685316,0.48181818181818187,0.0496503496503497,False
paper,periodicity_top3_ratio,delta_auc_roc,SWAT,SWAT,12,0.5314685314685316,0.48181818181818187,0.0496503496503497,False
paper,correlation_drift,delta_auc_pr,PSM,PSM,12,-0.2867132867132868,-0.26363636363636367,0.023076923076923106,False
paper,correlation_drift,delta_auc_pr,Genesis,Genesis,12,-0.2867132867132868,-0.29090909090909095,0.004195804195804176,False
paper,correlation_drift,delta_auc_pr,GECCO,GECCO,12,-0.2867132867132868,-0.3545454545454546,0.06783216783216783,False
paper,correlation_drift,delta_auc_pr,CalIt2,CalIt2,12,-0.2867132867132868,-0.13636363636363638,0.1503496503496504,False
paper,correlation_drift,delta_auc_pr,NYC,NYC,12,-0.2867132867132868,-0.5090909090909091,0.22237762237762237,False
paper,correlation_drift,delta_auc_pr,MSL,MSL,12,-0.2867132867132868,-0.43636363636363645,0.14965034965034968,False
paper,correlation_drift,delta_auc_pr,ASD,ASD,12,-0.2867132867132868,-0.20909090909090913,0.07762237762237764,False
paper,correlation_drift,delta_auc_pr,CICIDS,CICIDS,12,-0.2867132867132868,-0.28181818181818186,0.004895104895104918,False
paper,correlation_drift,delta_auc_pr,Creditcard,Creditcard,12,-0.2867132867132868,-0.29090909090909095,0.004195804195804176,False
paper,correlation_drift,delta_auc_pr,SMAP,SMAP,12,-0.2867132867132868,-0.21818181818181823,0.06853146853146855,False
paper,correlation_drift,delta_auc_pr,SMD,SMD,12,-0.2867132867132868,-0.28181818181818186,0.004895104895104918,False
paper,correlation_drift,delta_auc_pr,SWAT,SWAT,12,-0.2867132867132868,-0.14545454545454548,0.1412587412587413,False
paper,correlation_drift,delta_auc_roc,PSM,PSM,12,-0.5944055944055945,-0.5545454545454546,0.03986013986013992,False
paper,correlation_drift,delta_auc_roc,Genesis,Genesis,12,-0.5944055944055945,-0.6181818181818182,0.02377622377622368,False
paper,correlation_drift,delta_auc_roc,GECCO,GECCO,12,-0.5944055944055945,-0.5545454545454546,0.03986013986013992,False
paper,correlation_drift,delta_auc_roc,CalIt2,CalIt2,12,-0.5944055944055945,-0.5363636363636364,0.05804195804195811,False
paper,correlation_drift,delta_auc_roc,NYC,NYC,12,-0.5944055944055945,-0.7181818181818183,0.12377622377622377,False
paper,correlation_drift,delta_auc_roc,MSL,MSL,12,-0.5944055944055945,-0.7181818181818183,0.12377622377622377,False
paper,correlation_drift,delta_auc_roc,ASD,ASD,12,-0.5944055944055945,-0.5545454545454546,0.03986013986013992,False
paper,correlation_drift,delta_auc_roc,CICIDS,CICIDS,12,-0.5944055944055945,-0.5545454545454546,0.03986013986013992,False
paper,correlation_drift,delta_auc_roc,Creditcard,Creditcard,12,-0.5944055944055945,-0.6363636363636364,0.04195804195804187,False
paper,correlation_drift,delta_auc_roc,SMAP,SMAP,12,-0.5944055944055945,-0.5545454545454546,0.03986013986013992,False
paper,correlation_drift,delta_auc_roc,SMD,SMD,12,-0.5944055944055945,-0.5272727272727273,0.06713286713286715,False
paper,correlation_drift,delta_auc_roc,SWAT,SWAT,12,-0.5944055944055945,-0.5545454545454546,0.03986013986013992,False
paper,trend_energy_over_raw,delta_auc_pr,PSM,PSM,12,-0.16083916083916086,-0.08181818181818183,0.07902097902097903,False
paper,trend_energy_over_raw,delta_auc_pr,Genesis,Genesis,12,-0.16083916083916086,-0.22727272727272727,0.0664335664335664,False
paper,trend_energy_over_raw,delta_auc_pr,GECCO,GECCO,12,-0.16083916083916086,-0.10000000000000002,0.06083916083916084,False
paper,trend_energy_over_raw,delta_auc_pr,CalIt2,CalIt2,12,-0.16083916083916086,-0.15454545454545454,0.006293706293706319,False
paper,trend_energy_over_raw,delta_auc_pr,NYC,NYC,12,-0.16083916083916086,-0.20000000000000004,0.03916083916083918,False
paper,trend_energy_over_raw,delta_auc_pr,MSL,MSL,12,-0.16083916083916086,-0.1272727272727273,0.03356643356643357,False
paper,trend_energy_over_raw,delta_auc_pr,ASD,ASD,12,-0.16083916083916086,-0.22727272727272727,0.0664335664335664,False
paper,trend_energy_over_raw,delta_auc_pr,CICIDS,CICIDS,12,-0.16083916083916086,-0.17272727272727276,0.011888111888111896,False
paper,trend_energy_over_raw,delta_auc_pr,Creditcard,Creditcard,12,-0.16083916083916086,-0.08181818181818183,0.07902097902097903,False
paper,trend_energy_over_raw,delta_auc_pr,SMAP,SMAP,12,-0.16083916083916086,-0.3454545454545455,0.18461538461538465,False
paper,trend_energy_over_raw,delta_auc_pr,SMD,SMD,12,-0.16083916083916086,-0.15454545454545454,0.006293706293706319,False
paper,trend_energy_over_raw,delta_auc_pr,SWAT,SWAT,12,-0.16083916083916086,-0.02727272727272728,0.13356643356643358,False
paper,trend_energy_over_raw,delta_auc_roc,PSM,PSM,12,0.25874125874125875,0.20000000000000004,0.05874125874125871,False
paper,trend_energy_over_raw,delta_auc_roc,Genesis,Genesis,12,0.25874125874125875,0.26363636363636367,0.004895104895104918,False
paper,trend_energy_over_raw,delta_auc_roc,GECCO,GECCO,12,0.25874125874125875,0.23636363636363636,0.02237762237762239,False
paper,trend_energy_over_raw,delta_auc_roc,CalIt2,CalIt2,12,0.25874125874125875,0.30000000000000004,0.041258741258741294,False
paper,trend_energy_over_raw,delta_auc_roc,NYC,NYC,12,0.25874125874125875,0.26363636363636367,0.004895104895104918,False
paper,trend_energy_over_raw,delta_auc_roc,MSL,MSL,12,0.25874125874125875,0.24545454545454545,0.013286713286713298,False
paper,trend_energy_over_raw,delta_auc_roc,ASD,ASD,12,0.25874125874125875,0.26363636363636367,0.004895104895104918,False
paper,trend_energy_over_raw,delta_auc_roc,CICIDS,CICIDS,12,0.25874125874125875,0.14545454545454548,0.11328671328671328,False
paper,trend_energy_over_raw,delta_auc_roc,Creditcard,Creditcard,12,0.25874125874125875,0.28181818181818186,0.023076923076923106,False
paper,trend_energy_over_raw,delta_auc_roc,SMAP,SMAP,12,0.25874125874125875,0.10000000000000002,0.15874125874125872,False
paper,trend_energy_over_raw,delta_auc_roc,SMD,SMD,12,0.25874125874125875,0.4090909090909091,0.15034965034965037,False
paper,trend_energy_over_raw,delta_auc_roc,SWAT,SWAT,12,0.25874125874125875,0.36363636363636365,0.1048951048951049,False
paper,residual_energy_over_raw,delta_auc_pr,PSM,PSM,12,0.2517482517482518,0.17272727272727276,0.07902097902097902,False
